id,name,host_id,host_name,neighbourhood,latitude,longtitude,room_type,price,reviews_per_month,license
,,,,,,,,,0.32,
,,,,,,,,,0.19,
,,,,,,,,,0.1,
,,,,,,,,,0.05,
,,,,,,,,,,
,,,,,,,,,0.44,
,,,,,,,,,0.47,
,,,,,,,,,0.31,
,,,,,,,,,0.29,
,,,,,,,,,,
,,,,,,,,,0.87,
,,,,,,,,,0.49,
,,,,,,,,,3.31,
,,,,,,,,,4.26,
,,,,,,,,,0.69,
,,,,,,,,,3.23,
,,,,,,,,,0.4,
,,,,,,,,,0.43,
,,,,,,,,,0.22,
,,,,,,,,,4.57,
,,,,,,,,,1.74,
,,,,,,,,,0.16,
,,,,,,,,,2.54,
,,,,,,,,,0.5,
,,,,,,,,,,
,,,,,,,,,2.97,
,,,,,,,,,1.06,
,,,,,,,,,,
,,,,,,,,,1.06,
,,,,,,,,,0.19,
,,,,,,,,,0.34,
,,,,,,,,,0.07,
,,,,,,,,,1.41,
,,,,,,,,,0.96,
,,,,,,,,,0.17,
,,,,,,,,,2.25,
,,,,,,,,,2.57,
,,,,,,,,,0.17,
,,,,,,,,,0.88,
,,,,,,,,,2.55,
,,,,,,,,,0.1,
,,,,,,,,,2.58,
,,,,,,,,,1.03,
,,,,,,,,,0.2,
,,,,,,,,,1.63,
,,,,,,,,,0.63,
,,,,,,,,,4,
,,,,,,,,,1.38,
,,,,,,,,,0.54,
,,,,,,,,,0.11,
,,,,,,,,,2.85,
,,,,,,,,,0.44,
,,,,,,,,,0.54,
,,,,,,,,,0.42,
,,,,,,,,,0.32,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1.45,
,,,,,,,,,0.12,
,,,,,,,,,0.08,
,,,,,,,,,,
,,,,,,,,,1.49,
,,,,,,,,,1.84,
,,,,,,,,,6.19,
,,,,,,,,,2.52,
,,,,,,,,,1.24,
,,,,,,,,,0.02,
,,,,,,,,,,
,,,,,,,,,4.59,
,,,,,,,,,0.15,
,,,,,,,,,0.18,
,,,,,,,,,0.17,
,,,,,,,,,1.4,
,,,,,,,,,2.15,
,,,,,,,,,0.76,
,,,,,,,,,0.98,
,,,,,,,,,2.66,
,,,,,,,,,0.06,
,,,,,,,,,0.15,
,,,,,,,,,2.51,
,,,,,,,,,1.2,
,,,,,,,,,,
,,,,,,,,,1.91,
,,,,,,,,,0.05,
,,,,,,,,,0.07,
,,,,,,,,,0.05,
,,,,,,,,,0.13,
,,,,,,,,,1.66,
,,,,,,,,,0.2,
,,,,,,,,,,
,,,,,,,,,0.6,
,,,,,,,,,0.03,
,,,,,,,,,0.03,
,,,,,,,,,0.05,
,,,,,,,,,0.1,
,,,,,,,,,,
,,,,,,,,,1.31,
,,,,,,,,,1.25,
,,,,,,,,,1.32,
,,,,,,,,,0.1,
,,,,,,,,,1.22,
,,,,,,,,,1.58,
,,,,,,,,,2.8,
,,,,,,,,,0.19,
,,,,,,,,,0.92,
,,,,,,,,,2.41,
,,,,,,,,,2.01,
,,,,,,,,,1,
,,,,,,,,,0.08,
,,,,,,,,,1.17,
,,,,,,,,,0.03,
,,,,,,,,,0.87,
,,,,,,,,,0.15,
,,,,,,,,,0.96,
,,,,,,,,,2.14,
,,,,,,,,,0.12,
,,,,,,,,,1.07,
,,,,,,,,,1.37,
,,,,,,,,,0.43,
,,,,,,,,,1.72,
,,,,,,,,,,
,,,,,,,,,0.76,
,,,,,,,,,3.81,
,,,,,,,,,0.26,
,,,,,,,,,5.14,
,,,,,,,,,0.04,
,,,,,,,,,0.7,
,,,,,,,,,1.13,
,,,,,,,,,0.15,
,,,,,,,,,2.83,
,,,,,,,,,5.66,
,,,,,,,,,0.05,
,,,,,,,,,0.08,
,,,,,,,,,0.56,
,,,,,,,,,1.79,
,,,,,,,,,0.26,
,,,,,,,,,2.28,
,,,,,,,,,5.73,
,,,,,,,,,,
,,,,,,,,,0.2,
,,,,,,,,,0.47,
,,,,,,,,,1.78,
,,,,,,,,,0.15,
,,,,,,,,,0.03,
,,,,,,,,,1.96,
,,,,,,,,,1.24,
,,,,,,,,,1.46,
,,,,,,,,,2.14,
,,,,,,,,,2.98,
,,,,,,,,,0.96,
,,,,,,,,,0.53,
,,,,,,,,,1.72,
,,,,,,,,,0.14,
,,,,,,,,,,
,,,,,,,,,2.26,
,,,,,,,,,0.39,
,,,,,,,,,0.3,
,,,,,,,,,0.21,
,,,,,,,,,0.18,
,,,,,,,,,3.42,
,,,,,,,,,0.05,
,,,,,,,,,1.24,
,,,,,,,,,0.25,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,4.12,
,,,,,,,,,0.37,
,,,,,,,,,1.84,
,,,,,,,,,4,
,,,,,,,,,0.11,
,,,,,,,,,0.84,
,,,,,,,,,0.35,
,,,,,,,,,0.06,
,,,,,,,,,0.5,
,,,,,,,,,4.68,
,,,,,,,,,,
,,,,,,,,,0.91,
,,,,,,,,,0.86,
,,,,,,,,,1.14,
,,,,,,,,,1.7,
,,,,,,,,,0.73,
,,,,,,,,,2.2,
,,,,,,,,,0.16,
,,,,,,,,,2.9,
,,,,,,,,,1.45,
,,,,,,,,,0.22,
,,,,,,,,,4.11,
,,,,,,,,,1.9,
,,,,,,,,,0.12,
,,,,,,,,,5.67,
,,,,,,,,,1.71,
,,,,,,,,,0.41,
,,,,,,,,,0.79,
,,,,,,,,,0.24,
,,,,,,,,,0.19,
,,,,,,,,,1.26,
,,,,,,,,,5.09,
,,,,,,,,,0.14,
,,,,,,,,,0.44,
,,,,,,,,,0.05,
,,,,,,,,,0.03,
,,,,,,,,,0.05,
,,,,,,,,,,
,,,,,,,,,0.24,
,,,,,,,,,2.4,
,,,,,,,,,0.77,
,,,,,,,,,1.19,
,,,,,,,,,0.12,
,,,,,,,,,0.67,
,,,,,,,,,3.77,
,,,,,,,,,1.22,
,,,,,,,,,,
,,,,,,,,,0.65,
,,,,,,,,,0.19,
,,,,,,,,,0.46,
,,,,,,,,,1.61,
,,,,,,,,,0.19,
,,,,,,,,,0.06,
,,,,,,,,,,
,,,,,,,,,0.71,
,,,,,,,,,2.36,
,,,,,,,,,0.23,
,,,,,,,,,,
,,,,,,,,,1.54,
,,,,,,,,,0.22,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.59,
,,,,,,,,,3.3,
,,,,,,,,,1.83,
,,,,,,,,,3.35,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.86,
,,,,,,,,,2.15,
,,,,,,,,,0.3,
,,,,,,,,,0.55,
,,,,,,,,,3.32,
,,,,,,,,,0.05,
,,,,,,,,,0.03,
,,,,,,,,,0.33,
,,,,,,,,,0.52,
,,,,,,,,,3.52,
,,,,,,,,,0.03,
,,,,,,,,,,
,,,,,,,,,0.28,
,,,,,,,,,0.44,
,,,,,,,,,0.03,
,,,,,,,,,0.43,
,,,,,,,,,,
,,,,,,,,,0.53,
,,,,,,,,,1.01,
,,,,,,,,,0.77,
,,,,,,,,,2.41,
,,,,,,,,,0.12,
,,,,,,,,,3.2,
,,,,,,,,,1.64,
,,,,,,,,,6.13,
,,,,,,,,,0.64,
,,,,,,,,,2.55,
,,,,,,,,,2.06,
,,,,,,,,,0.39,
,,,,,,,,,0.03,
,,,,,,,,,1.57,
,,,,,,,,,,
,,,,,,,,,5.25,
,,,,,,,,,1.76,
,,,,,,,,,1.78,
,,,,,,,,,0.12,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.03,
,,,,,,,,,3.71,
,,,,,,,,,0.85,
,,,,,,,,,2,
,,,,,,,,,,
,,,,,,,,,2.86,
,,,,,,,,,0.07,
,,,,,,,,,1.4,
,,,,,,,,,3.76,
,,,,,,,,,0.18,
,,,,,,,,,2.02,
,,,,,,,,,0.09,
,,,,,,,,,5.94,
,,,,,,,,,0.1,
,,,,,,,,,,
,,,,,,,,,1.4,
,,,,,,,,,0.21,
,,,,,,,,,0.18,
,,,,,,,,,6.6,
,,,,,,,,,,
,,,,,,,,,2.25,
,,,,,,,,,0.08,
,,,,,,,,,0.19,
,,,,,,,,,0.03,
,,,,,,,,,1.39,
,,,,,,,,,0.03,
,,,,,,,,,0.7,
,,,,,,,,,2.22,
,,,,,,,,,,
,,,,,,,,,4.4,
,,,,,,,,,0.63,
,,,,,,,,,0.08,
,,,,,,,,,3.18,
,,,,,,,,,0.03,
,,,,,,,,,5.44,
,,,,,,,,,2.05,
,,,,,,,,,4.1,
,,,,,,,,,0.03,
,,,,,,,,,,
,,,,,,,,,0.12,
,,,,,,,,,0.29,
,,,,,,,,,1.19,
,,,,,,,,,0.24,
,,,,,,,,,6.91,
,,,,,,,,,0.44,
,,,,,,,,,0.3,
,,,,,,,,,0.28,
,,,,,,,,,2.67,
,,,,,,,,,2.35,
,,,,,,,,,0.32,
,,,,,,,,,0.77,
,,,,,,,,,0.17,
,,,,,,,,,3.37,
,,,,,,,,,0.49,
,,,,,,,,,0.1,
,,,,,,,,,0.28,
,,,,,,,,,,
,,,,,,,,,4.22,
,,,,,,,,,2.16,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.65,
,,,,,,,,,0.07,
,,,,,,,,,5.46,
,,,,,,,,,0.16,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.13,
,,,,,,,,,0.31,
,,,,,,,,,3.49,
,,,,,,,,,0.25,
,,,,,,,,,,
,,,,,,,,,0.45,
,,,,,,,,,3.03,
,,,,,,,,,0.16,
,,,,,,,,,0.07,
,,,,,,,,,0.21,
,,,,,,,,,2.28,
,,,,,,,,,5.61,
,,,,,,,,,4.59,
,,,,,,,,,3.74,
,,,,,,,,,2.01,
,,,,,,,,,2.96,
,,,,,,,,,7.21,
,,,,,,,,,0.37,
,,,,,,,,,3.06,
,,,,,,,,,0.06,
,,,,,,,,,0.28,
,,,,,,,,,1.78,
,,,,,,,,,0.4,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.34,
,,,,,,,,,0.1,
,,,,,,,,,0.46,
,,,,,,,,,1.25,
,,,,,,,,,0.17,
,,,,,,,,,4.41,
,,,,,,,,,0.34,
,,,,,,,,,3.06,
,,,,,,,,,0.61,
,,,,,,,,,0.17,
,,,,,,,,,0.89,
,,,,,,,,,5.37,
,,,,,,,,,0.24,
,,,,,,,,,,
,,,,,,,,,1.51,
,,,,,,,,,,
,,,,,,,,,4.51,
,,,,,,,,,6.13,
,,,,,,,,,,
,,,,,,,,,0.04,
,,,,,,,,,0.11,
,,,,,,,,,0.41,
,,,,,,,,,1.74,
,,,,,,,,,0.06,
,,,,,,,,,0.08,
,,,,,,,,,1.87,
,,,,,,,,,,
,,,,,,,,,4.44,
,,,,,,,,,1.21,
,,,,,,,,,0.04,
,,,,,,,,,1.91,
,,,,,,,,,0.08,
,,,,,,,,,4.87,
,,,,,,,,,17.93,
,,,,,,,,,0.87,
,,,,,,,,,6.22,
,,,,,,,,,3.21,
,,,,,,,,,0.9,
,,,,,,,,,0.26,
,,,,,,,,,4.55,
,,,,,,,,,0.13,
,,,,,,,,,3.18,
,,,,,,,,,0.42,
,,,,,,,,,0.58,
,,,,,,,,,2.68,
,,,,,,,,,1.72,
,,,,,,,,,0.43,
,,,,,,,,,0.04,
,,,,,,,,,,
,,,,,,,,,3.97,
,,,,,,,,,2.72,
,,,,,,,,,1.36,
,,,,,,,,,,
,,,,,,,,,2.85,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,4.09,
,,,,,,,,,0.15,
,,,,,,,,,6.57,
,,,,,,,,,5.32,
,,,,,,,,,0.26,
,,,,,,,,,0.38,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1.07,
,,,,,,,,,1.32,
,,,,,,,,,1.76,
,,,,,,,,,0.7,
,,,,,,,,,0.55,
,,,,,,,,,0.05,
,,,,,,,,,2.05,
,,,,,,,,,0.53,
,,,,,,,,,1.59,
,,,,,,,,,4.2,
,,,,,,,,,0.16,
,,,,,,,,,0.48,
,,,,,,,,,1.65,
,,,,,,,,,0.05,
,,,,,,,,,0.32,
,,,,,,,,,5.46,
,,,,,,,,,0.19,
,,,,,,,,,0.3,
,,,,,,,,,0.2,
,,,,,,,,,0.38,
,,,,,,,,,0.13,
,,,,,,,,,3.4,
,,,,,,,,,0.36,
,,,,,,,,,0.37,
,,,,,,,,,0.05,
,,,,,,,,,0.07,
,,,,,,,,,0.45,
,,,,,,,,,,
,,,,,,,,,0.53,
,,,,,,,,,0.29,
,,,,,,,,,2.74,
,,,,,,,,,1.02,
,,,,,,,,,7.42,
,,,,,,,,,,
,,,,,,,,,1.68,
,,,,,,,,,0.47,
,,,,,,,,,,
,,,,,,,,,0.05,
,,,,,,,,,0.23,
,,,,,,,,,,
,,,,,,,,,0.45,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.17,
,,,,,,,,,0.13,
,,,,,,,,,,
,,,,,,,,,4.66,
,,,,,,,,,4.2,
,,,,,,,,,1.76,
,,,,,,,,,0.39,
,,,,,,,,,4.03,
,,,,,,,,,5.41,
,,,,,,,,,1.58,
,,,,,,,,,2.55,
,,,,,,,,,0.68,
,,,,,,,,,,
,,,,,,,,,4.19,
,,,,,,,,,,
,,,,,,,,,0.39,
,,,,,,,,,0.58,
,,,,,,,,,0.26,
,,,,,,,,,0.23,
,,,,,,,,,0.27,
,,,,,,,,,0.16,
,,,,,,,,,0.36,
,,,,,,,,,,
,,,,,,,,,5.57,
,,,,,,,,,1.53,
,,,,,,,,,5.6,
,,,,,,,,,0.72,
,,,,,,,,,0.7,
,,,,,,,,,1.1,
,,,,,,,,,,
,,,,,,,,,0.44,
,,,,,,,,,4.96,
,,,,,,,,,0.58,
,,,,,,,,,0.71,
,,,,,,,,,0.22,
,,,,,,,,,2.49,
,,,,,,,,,0.74,
,,,,,,,,,2.79,
,,,,,,,,,0.14,
,,,,,,,,,0.27,
,,,,,,,,,,
,,,,,,,,,0.38,
,,,,,,,,,0.35,
,,,,,,,,,4.97,
,,,,,,,,,2.97,
,,,,,,,,,3.53,
,,,,,,,,,1.14,
,,,,,,,,,3.66,
,,,,,,,,,1.69,
,,,,,,,,,3.01,
,,,,,,,,,3.88,
,,,,,,,,,0.12,
,,,,,,,,,0.34,
,,,,,,,,,0.19,
,,,,,,,,,5.7,
,,,,,,,,,0.27,
,,,,,,,,,3.54,
,,,,,,,,,3.35,
,,,,,,,,,1.41,
,,,,,,,,,5.57,
,,,,,,,,,0.29,
,,,,,,,,,3.47,
,,,,,,,,,3.3,
,,,,,,,,,0.18,
,,,,,,,,,0.53,
,,,,,,,,,5.38,
,,,,,,,,,0.06,
,,,,,,,,,3.42,
,,,,,,,,,0.07,
,,,,,,,,,0.27,
,,,,,,,,,,
,,,,,,,,,0.12,
,,,,,,,,,0.25,
,,,,,,,,,0.12,
,,,,,,,,,6.17,
,,,,,,,,,0.43,
,,,,,,,,,1.76,
,,,,,,,,,,
,,,,,,,,,0.37,
,,,,,,,,,,
,,,,,,,,,6.27,
,,,,,,,,,2.15,
,,,,,,,,,2.93,
,,,,,,,,,0.18,
,,,,,,,,,3.12,
,,,,,,,,,0.3,
,,,,,,,,,2.93,
,,,,,,,,,3.09,
,,,,,,,,,4.02,
,,,,,,,,,1.08,
,,,,,,,,,,
,,,,,,,,,0.22,
,,,,,,,,,2.35,
,,,,,,,,,1.04,
,,,,,,,,,0.92,
,,,,,,,,,0.23,
,,,,,,,,,,
,,,,,,,,,0.16,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,3.09,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.42,
,,,,,,,,,2.11,
,,,,,,,,,0.13,
,,,,,,,,,0.13,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.23,
,,,,,,,,,0.71,
,,,,,,,,,0.16,
,,,,,,,,,1.12,
,,,,,,,,,0.13,
,,,,,,,,,3.97,
,,,,,,,,,0.13,
,,,,,,,,,3.74,
,,,,,,,,,1.88,
,,,,,,,,,0.07,
,,,,,,,,,,
,,,,,,,,,4.13,
,,,,,,,,,0.36,
,,,,,,,,,0.32,
,,,,,,,,,,
,,,,,,,,,0.62,
,,,,,,,,,0.8,
,,,,,,,,,0.36,
,,,,,,,,,2.73,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.83,
,,,,,,,,,2.17,
,,,,,,,,,0.53,
,,,,,,,,,4.45,
,,,,,,,,,3.38,
,,,,,,,,,4.3,
,,,,,,,,,3.76,
,,,,,,,,,,
,,,,,,,,,0.45,
,,,,,,,,,0.3,
,,,,,,,,,3.38,
,,,,,,,,,6.83,
,,,,,,,,,0.25,
,,,,,,,,,0.59,
,,,,,,,,,6.3,
,,,,,,,,,1.83,
,,,,,,,,,0.83,
,,,,,,,,,,
,,,,,,,,,4.33,
,,,,,,,,,0.57,
,,,,,,,,,0.48,
,,,,,,,,,,
,,,,,,,,,1.92,
,,,,,,,,,5.77,
,,,,,,,,,1.16,
,,,,,,,,,0.19,
,,,,,,,,,0.07,
,,,,,,,,,8.67,
,,,,,,,,,0.07,
,,,,,,,,,,
,,,,,,,,,0.24,
,,,,,,,,,0.24,
,,,,,,,,,0.37,
,,,,,,,,,6.29,
,,,,,,,,,2.27,
,,,,,,,,,0.3,
,,,,,,,,,0.77,
,,,,,,,,,0.03,
,,,,,,,,,2.34,
,,,,,,,,,1.07,
,,,,,,,,,,
,,,,,,,,,11.2,
,,,,,,,,,,
,,,,,,,,,4.73,
,,,,,,,,,0.37,
,,,,,,,,,0.13,
,,,,,,,,,0.07,
,,,,,,,,,3.19,
,,,,,,,,,0.28,
,,,,,,,,,0.38,
,,,,,,,,,0.04,
,,,,,,,,,0.1,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1.75,
,,,,,,,,,0.17,
,,,,,,,,,0.3,
,,,,,,,,,0.11,
,,,,,,,,,0.18,
,,,,,,,,,2.72,
,,,,,,,,,3.13,
,,,,,,,,,1.6,
,,,,,,,,,1.26,
,,,,,,,,,5.99,
,,,,,,,,,3.27,
,,,,,,,,,0.46,
,,,,,,,,,,
,,,,,,,,,0.48,
,,,,,,,,,0.07,
,,,,,,,,,0.39,
,,,,,,,,,0.47,
,,,,,,,,,,
,,,,,,,,,0.39,
,,,,,,,,,1.16,
,,,,,,,,,0.33,
,,,,,,,,,0.76,
,,,,,,,,,0.39,
,,,,,,,,,0.04,
,,,,,,,,,1.35,
,,,,,,,,,5.68,
,,,,,,,,,0.07,
,,,,,,,,,0.44,
,,,,,,,,,0.43,
,,,,,,,,,0.04,
,,,,,,,,,,
,,,,,,,,,0.52,
,,,,,,,,,0.37,
,,,,,,,,,,
,,,,,,,,,0.17,
,,,,,,,,,0.72,
,,,,,,,,,0.52,
,,,,,,,,,0.25,
,,,,,,,,,2.21,
,,,,,,,,,5.12,
,,,,,,,,,5.13,
,,,,,,,,,0.92,
,,,,,,,,,1.96,
,,,,,,,,,1.33,
,,,,,,,,,0.05,
,,,,,,,,,0.53,
,,,,,,,,,1.79,
,,,,,,,,,2.51,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.43,
,,,,,,,,,0.05,
,,,,,,,,,,
,,,,,,,,,5.03,
,,,,,,,,,1.47,
,,,,,,,,,0.11,
,,,,,,,,,0.04,
,,,,,,,,,0.61,
,,,,,,,,,5.96,
,,,,,,,,,0.03,
,,,,,,,,,,
,,,,,,,,,1.68,
,,,,,,,,,0.04,
,,,,,,,,,0.62,
,,,,,,,,,0.35,
,,,,,,,,,0.14,
,,,,,,,,,0.53,
,,,,,,,,,0.38,
,,,,,,,,,0.09,
,,,,,,,,,,
,,,,,,,,,2.82,
,,,,,,,,,1.07,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.02,
,,,,,,,,,0.12,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.28,
,,,,,,,,,0.71,
,,,,,,,,,0.3,
,,,,,,,,,3.48,
,,,,,,,,,0.43,
,,,,,,,,,1.24,
,,,,,,,,,0.7,
,,,,,,,,,0.67,
,,,,,,,,,2.58,
,,,,,,,,,0.32,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.83,
,,,,,,,,,3.31,
,,,,,,,,,0.27,
,,,,,,,,,1.89,
,,,,,,,,,,
,,,,,,,,,0.16,
,,,,,,,,,1.67,
,,,,,,,,,0.3,
,,,,,,,,,0.06,
,,,,,,,,,1.84,
,,,,,,,,,0.4,
,,,,,,,,,3.21,
,,,,,,,,,3.58,
,,,,,,,,,0.31,
,,,,,,,,,0.39,
,,,,,,,,,0.91,
,,,,,,,,,0.5,
,,,,,,,,,3.66,
,,,,,,,,,0.34,
,,,,,,,,,0.6,
,,,,,,,,,0.25,
,,,,,,,,,,
,,,,,,,,,2.33,
,,,,,,,,,0.31,
,,,,,,,,,0.36,
,,,,,,,,,2.56,
,,,,,,,,,0.58,
,,,,,,,,,1.13,
,,,,,,,,,,
,,,,,,,,,0.55,
,,,,,,,,,0.27,
,,,,,,,,,0.9,
,,,,,,,,,0.39,
,,,,,,,,,,
,,,,,,,,,1.94,
,,,,,,,,,0.43,
,,,,,,,,,2.85,
,,,,,,,,,3.69,
,,,,,,,,,,
,,,,,,,,,3.23,
,,,,,,,,,0.73,
,,,,,,,,,1.05,
,,,,,,,,,0.6,
,,,,,,,,,0.55,
,,,,,,,,,2.26,
,,,,,,,,,1.05,
,,,,,,,,,3.47,
,,,,,,,,,2.74,
,,,,,,,,,3.15,
,,,,,,,,,0.87,
,,,,,,,,,,
,,,,,,,,,0.04,
,,,,,,,,,2.12,
,,,,,,,,,0.85,
,,,,,,,,,1.31,
,,,,,,,,,,
,,,,,,,,,0.83,
,,,,,,,,,,
,,,,,,,,,0.52,
,,,,,,,,,1.95,
,,,,,,,,,5.77,
,,,,,,,,,0.28,
,,,,,,,,,,
,,,,,,,,,2.62,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.92,
,,,,,,,,,6.43,
,,,,,,,,,0.29,
,,,,,,,,,0.32,
,,,,,,,,,0.04,
,,,,,,,,,0.36,
,,,,,,,,,0.27,
,,,,,,,,,1.42,
,,,,,,,,,1.08,
,,,,,,,,,0.44,
,,,,,,,,,0.35,
,,,,,,,,,0.31,
,,,,,,,,,0.22,
,,,,,,,,,0.46,
,,,,,,,,,0.1,
,,,,,,,,,0.41,
,,,,,,,,,,
,,,,,,,,,0.1,
,,,,,,,,,0.35,
,,,,,,,,,3.34,
,,,,,,,,,2.61,
,,,,,,,,,0.2,
,,,,,,,,,1.2,
,,,,,,,,,2.37,
,,,,,,,,,2.75,
,,,,,,,,,6.97,
,,,,,,,,,0.28,
,,,,,,,,,0.27,
,,,,,,,,,0.29,
,,,,,,,,,0.28,
,,,,,,,,,0.18,
,,,,,,,,,0.48,
,,,,,,,,,0.25,
,,,,,,,,,0.18,
,,,,,,,,,0.4,
,,,,,,,,,0.3,
,,,,,,,,,0.22,
,,,,,,,,,0.18,
,,,,,,,,,0.74,
,,,,,,,,,0.18,
,,,,,,,,,0.22,
,,,,,,,,,,
,,,,,,,,,7.04,
,,,,,,,,,1.48,
,,,,,,,,,0.2,
,,,,,,,,,3.97,
,,,,,,,,,0.11,
,,,,,,,,,2.23,
,,,,,,,,,,
,,,,,,,,,0.3,
,,,,,,,,,2.74,
,,,,,,,,,1.78,
,,,,,,,,,2.97,
,,,,,,,,,0.31,
,,,,,,,,,2.66,
,,,,,,,,,2.1,
,,,,,,,,,2.2,
,,,,,,,,,0.07,
,,,,,,,,,0.24,
,,,,,,,,,2.86,
,,,,,,,,,0.78,
,,,,,,,,,3.57,
,,,,,,,,,3.36,
,,,,,,,,,3,
,,,,,,,,,0.1,
,,,,,,,,,0.85,
,,,,,,,,,1.4,
,,,,,,,,,,
,,,,,,,,,0.05,
,,,,,,,,,0.29,
,,,,,,,,,2.46,
,,,,,,,,,2.65,
,,,,,,,,,5.06,
,,,,,,,,,0.06,
,,,,,,,,,4.08,
,,,,,,,,,1.67,
,,,,,,,,,2.07,
,,,,,,,,,0.19,
,,,,,,,,,2.05,
,,,,,,,,,7.32,
,,,,,,,,,0.41,
,,,,,,,,,5.65,
,,,,,,,,,0.33,
,,,,,,,,,,
,,,,,,,,,0.26,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.05,
,,,,,,,,,0.11,
,,,,,,,,,5.21,
,,,,,,,,,5.7,
,,,,,,,,,4.33,
,,,,,,,,,0.87,
,,,,,,,,,0.2,
,,,,,,,,,1.89,
,,,,,,,,,7.41,
,,,,,,,,,0.06,
,,,,,,,,,2.19,
,,,,,,,,,3.89,
,,,,,,,,,2.35,
,,,,,,,,,3.43,
,,,,,,,,,0.97,
,,,,,,,,,0.97,
,,,,,,,,,1.54,
,,,,,,,,,0.56,
,,,,,,,,,,
,,,,,,,,,1.43,
,,,,,,,,,1.09,
,,,,,,,,,,
,,,,,,,,,0.68,
,,,,,,,,,0.72,
,,,,,,,,,3.98,
,,,,,,,,,1.45,
,,,,,,,,,2.2,
,,,,,,,,,3.21,
,,,,,,,,,0.32,
,,,,,,,,,,
,,,,,,,,,0.2,
,,,,,,,,,1.97,
,,,,,,,,,,
,,,,,,,,,0.53,
,,,,,,,,,3.61,
,,,,,,,,,4.01,
,,,,,,,,,0.33,
,,,,,,,,,3.63,
,,,,,,,,,0.3,
,,,,,,,,,5.52,
,,,,,,,,,1.46,
,,,,,,,,,0.22,
,,,,,,,,,0.51,
,,,,,,,,,,
,,,,,,,,,0.19,
,,,,,,,,,0.45,
,,,,,,,,,2.03,
,,,,,,,,,0.82,
,,,,,,,,,,
,,,,,,,,,1.61,
,,,,,,,,,2.62,
,,,,,,,,,3.26,
,,,,,,,,,0.19,
,,,,,,,,,0.4,
,,,,,,,,,0.62,
,,,,,,,,,0.27,
,,,,,,,,,2.57,
,,,,,,,,,4.09,
,,,,,,,,,0.67,
,,,,,,,,,5.9,
,,,,,,,,,5.95,
,,,,,,,,,2.81,
,,,,,,,,,2.05,
,,,,,,,,,3.94,
,,,,,,,,,6.21,
,,,,,,,,,,
,,,,,,,,,0.4,
,,,,,,,,,4.83,
,,,,,,,,,1.34,
,,,,,,,,,1,
,,,,,,,,,2.76,
,,,,,,,,,3.76,
,,,,,,,,,0.33,
,,,,,,,,,,
,,,,,,,,,4.55,
,,,,,,,,,,
,,,,,,,,,0.49,
,,,,,,,,,0.27,
,,,,,,,,,7.77,
,,,,,,,,,0.63,
,,,,,,,,,2.03,
,,,,,,,,,4.86,
,,,,,,,,,0.59,
,,,,,,,,,0.32,
,,,,,,,,,0.42,
,,,,,,,,,0.21,
,,,,,,,,,6.83,
,,,,,,,,,5.38,
,,,,,,,,,1.11,
,,,,,,,,,0.22,
,,,,,,,,,1.99,
,,,,,,,,,2.36,
,,,,,,,,,0.56,
,,,,,,,,,0.24,
,,,,,,,,,,
,,,,,,,,,6.04,
,,,,,,,,,0.82,
,,,,,,,,,0.38,
,,,,,,,,,2.85,
,,,,,,,,,1.78,
,,,,,,,,,4.78,
,,,,,,,,,0.33,
,,,,,,,,,3.76,
,,,,,,,,,0.44,
,,,,,,,,,5.31,
,,,,,,,,,4.98,
,,,,,,,,,0.59,
,,,,,,,,,4.45,
,,,,,,,,,0.33,
,,,,,,,,,1.52,
,,,,,,,,,,
,,,,,,,,,1.55,
,,,,,,,,,7.69,
,,,,,,,,,0.44,
,,,,,,,,,1.02,
,,,,,,,,,3,
,,,,,,,,,1.33,
,,,,,,,,,6.08,
,,,,,,,,,3.8,
,,,,,,,,,3.47,
,,,,,,,,,4.5,
,,,,,,,,,,
,,,,,,,,,3.33,
,,,,,,,,,0.09,
,,,,,,,,,0.32,
,,,,,,,,,0.07,
